channelId,title,channelDescription,viewCount,subscriberCount,videoCount,error
UCOjEHmBKwdS7joWpW0VrXkg,21 Savage,"21 Savage's official channel! Subscribe for all music videos, behind the scenes and tour videos from 21 as they'll drop here first.

Hailing from East Atlanta, GA, 21 gained attention with his 2015 debut project 'The Slaughter Tape,' which he followed up with the 'Free Guwop' EP and 'Slaughter King.' Most recently 21 released 'Savage Mode,' a collaborative album with multi-platinum producer Metro Boomin. Savage Mode is a focused dive into the moody rugged life of 21 Savage and the world around him.

In what's been a breakout year, 21 was selected for the 2016 XXL Freshmen class and went on a sold-out nationwide tour with Lil Uzi Vert. Savage Mode has been released to great fanfare, debuting at #1 on Apple Music across all genres, and earning early rave reviews from outlets including XXL, FADER, Complex, and more.",4810507515,8790000,142,0
UCPH_47xeq7aOHPOTrzNKpHg,Woo Sound,"Long Live The Woo...


DJ EDITOR - PRODUCER - MASHUP ARTIST.
",608207232,654000,551,0
UCRY5dYsbIN5TylSbd7gVnZg,Kanye West - Topic,,2111069842,392000,539,0
UCPimb_jeCJBNvGrKKwzvgfA,Ray Moore Jr.,"Passionate cinematic works that inspire and create change. 
Like, Share & Subscribe!",455300,857,2,0
UCP1b9jYyEqiNhJi4GqYdovw,Warner Music México,"¡Bienvenido al Canal Oficial de Warner Music México! Encontrarás videos oficiales,  playlist, video lyrics, Warner Close Up, detrás de cámaras de Piso 21, Dua Lipa, Jesse & Joy, Ed Sheeran, Luis Miguel, Charlie Puth, Mario Bautista y muchos artistas más.
",6826072095,4840000,3511,0
UCOVSYIhYPyo7OU4j-UnTzCA,Luis Bibián Oficial,Cuchi Cuchi SWAG!!💋💦,1241628,1740,21,0
_,_,_,_,_,_,2
UCMJ4xHhZ5Qf-ldV47QnJ8qw,RENAISSANCE CLUB,"Fanpage project for Beyoncé's new album ""RENAISSANCE""",13891270,21400,2,0
UC9zX2xZIJ4cnwRsgBpHGvMg,BeyoncéVEVO,,14574399969,12700000,168,0
UCjDU5O2Mb6087PpAenujCxg,Pop Maker,"Music videos, mashups, remixes and all of your favorite music! Subscribe!",2203035,4040,8,0
UCLk8IJ1TwI7Xl7UUfAD8xPQ,Myke Towers,"Canal Oficial De Myke Towers | All Rights Reserved for Casablanca Records & One World Music. El joven fenómeno de la música urbana, el rapero y compositor Myke Towers se ha ganado un lugar de respeto y reconocimiento en uno de los mercados más competitivos de la música. Su audacia para escribir canciones, acompañadas de su voz profunda y un talento en escena que hipnotiza a sus fanáticos, le han hecho merecedor del respeto y reconocimiento en la competitiva industria urbana. El puertorriqueño ha colaborado recientemente con algunos de los nombres más importantes del género, como Bad Bunny, Becky G, Farruko, Piso 21, Sech y Arcángel y rápidamente se ha vuelto en uno de los artistas mas buscados dentro de la “nueva” generación urbana.
",8468486523,12200000,173,0
UCSTxrqe6Ic4o7AC_Y67Q8Rg,Musica Official,Pura Musica Perrona,14547,25,71,0
UCEQ84SuExgttta4X1WdGoFQ,Motonymous,"Updates:

08.09.2019. - 9,000 subscribers
19.09.2019. - 5,000,000 views
23.09.2023. - 32,005,365 views
",32693556,84500,13,0
UCMg5GEIctvFIZcv87WcC6dw,ElReyDeLosViewsDy,"SUSCRIBITE , Y ENCONTRA EN MIS VIDEOS , MUSICA , TODO LO QUE ANDAS BUSCANDO ES SOLO UN CLICK !",21723785,33300,213,0
UCLp8RBhQHu9wSsq62j_Md6A,LuisFonsiVEVO,"Luis Fonsi en Vevo – Videoclips oficiales, Lyric videos, Sesiones en vivo, Entrevistas y muchos más...",14758545082,16900000,98,0
UCmkz33eBYIY3gI3R0VYjOUg,Gianluca Vargas Gonzalez,,42797987,24400,86,0
UC5y7mxcMWvBF0ZIz3z8MoFg,FranKoDs2010,,8140147,11900,6,0
_,_,_,_,_,_,2
UCgT01FILdWB9BsXBXKjpQ7A,Don Toliver,"Soul singer, songwriter, artist, and Houston, Texas native Don Toliver displays a unique sound that calls out his musical influence of Hip-hop, smoked-out R&B, ambitious pop, and a bit of rock, creating a genre-bending lane of his own. After the 2018 mixtape Donny Womack, Don assembled his full-length platinum debut, Heaven Or Hell.  Plus, he joined forces with Internet Money, NAV, and Gunna for the 3x platinum banger “Lemonade"". Within three years, he gathered billions of streams, scored platinum plaques, and received praise from W Mag to Interview Magazine. In 2021, Don dropped his sophomore album, Life of a DON, featuring gold-certified singles ""What You Need"" and ""Drugs n Hella Melodies"" which debuted at #2 on the US Billboard 200 chart. Don has recently been featured by heavy hitters Ye, Pusha T, Baby Keem, Wizkid, and Trippie Redd. Coming off the heels of his newest single, “Do It Right”, 2023 will mark a new era for Don and his fans as he takes fans into a new world. Stay tuned.",982442005,1750000,162,0
UCHkj014U2CQ2Nv0UZeYpE_A,JustinBieberVEVO,,27094519327,31500000,204,0
UCyivwOjVCiAXaT8GH5SFnKA,MasegoVEVO,,83803051,4090,44,0
UCoA_cEhtRi07_12Ib_k3yuw,PUSHA T,The official youtube channel of Pusha T,304604113,621000,77,0
UCXQIVincj_W4CYfWKB1iPVQ,CamiloVEVO,,5515311714,117000,55,0
UCNOoAIYWpgkTBEXFEPc-nzQ,Laxy,,3994424,7370,373,0
UCCws9e4Tnl73Mg08e_tuF3w,MauyRickyVEVO,,2563374885,505000,43,0
UCahVGI5idD85mQlBD2InzzA,reikVEVO,"Reik en Vevo – Videoclips oficiales, Lyric videos, Sesiones en vivo, Entrevistas y muchos más...",7850313592,3500000,230,0
UC_Av98lDjf5KvFib5elhpYg,Rauw Alejandro,"Los más recientes lanzamientos de Rauw Alejandro incluyen Fantasías, Fantasías Remix, Tattoo, Un Noche y Trap Cake, un EP que cuenta con la participación de De La Ghetto, Darell, Cazzu entre otros. 

Rauw ha contado con colaboraciones de artistas como Farruko, Nicky Jam, Chencho Corleone, Ozuna, Anuel AA, Natti Natasha, Wisin, y muchos más.

Suscríbete al canal y dale a la 🔔 para estar al día con todos los videos oficiales, detrás de cámaras y tours! 🦊 #RauwAlejandro",12195133228,13300000,173,0
UCZijND2e2tPp2AQL8Go2YSg,BritneySpearsVEVO,"Britney Spears on Vevo - Official Music Videos, Live Performances, Interviews and more...",7522674485,4880000,113,0
UCFKj1S8NJ4BtkHhgAAcjjag,scamparoo,"I put together videos for songs that don't have one. I usually use clips from the artist's other videos and try to use clips where they are not singing (I'd rather have no lip synching than a mis-match) I also usually try to use only videos that were out at the time of the song's release to make the finished video more time authentic.
I also sync studio versions of songs with no official video over live performances, slowing or speeding the video to synch it to the song. I do it just to put a full version of the song with an appropriately matching video onto YouTube and not in anyway to detract from the artist singing live (although I make no apologies for drowning out irritating audience screeching on some)",17826146,12000,229,0
UC46TVKqBkiTT85ddkJDdK3w,FARRUKOVEVO,"Farruko en Vevo – Videoclips oficiales, Lyric videos, Sesiones en vivo, Entrevistas y muchos más...",6970227551,5760000,122,0
UCz2SUbUr2k0T3nEmutgsPjg,Hear This Music,"Mambo Kingz & Dj Luian
HearthisMusic",9426031124,14700000,40,0
UCOvCud7r6XILh0U_Qy1BFDQ,capoVEVO,,3414209384,90900,91,0
UCJrOtniJ0-NWz37R30urifQ,Alan Walker,"New album out now -with new songs added every month in 2024 #walkerworld 
",13419855132,44600000,482,0
UCC9RzPoJumhh839VKwGBy6Q,OmarMontesVEVO,,250615948,11000,41,0
_,_,_,_,_,_,1
UCgwv23FVv3lqh567yagXfNg,DisneyMusicVEVO,"Walt Disney Records is the flagship record label of the Walt Disney Company. Here at DisneyMusicVevo, we mix magic with music to produce albums enjoyed across the world... so come on board and bring your friends!

Subscribe to our channel and don't forget to ring the bell 🔔!

At The Walt Disney Company, we are committed to bringing great stories, characters, and experiences to guests around the world. We strive to foster an inclusive, diverse, respectful, and safe environment for all fans. We ask the same of our fan communities. As such, we reserve the right to take action including but not limited to hiding, deleting, blocking, and reporting any posts on this account or page. Please also be aware that The Walt Disney Company does not accept or consider unsolicited idea submissions.
 

",29902483624,33600000,2186,0
UC_5niPa-d35gg88HaS7RrIw,Disney,"Welcome to the official Disney network on YouTube. Enjoy great entertainment including episodes, trailers, and YouTube favorites.


At The Walt Disney Company, we are committed to bringing great stories, characters, and experiences to guests around the world. We strive to foster an inclusive, diverse, respectful, and safe environment for all fans. We ask the same of our fan communities. As such, we reserve the right to take action including but not limited to hiding, deleting, blocking, and reporting any posts on this account or page. Please also be aware that The Walt Disney Company does not accept or consider unsolicited idea submissions.
",3776828089,5710000,1000,0
UCb9-KBn4sMsJ8KtyDVkSD-A,vmville,"Just some random stuff :) Just add me as a friend please! :) And please subscribe me, send me a message and i will subscribe back! Thank you.",9514350,6110,57,0
UCwdJI-tvD_d1wBP9ATO2zUw,Brad Kane - Topic,,5074677,1560,32,0
UCOArsKPtsNWIA3puDdCvj9Q,disneysongsnet,DisneySongs.net,278597768,139000,20,0
UCm1dsgJNnhaLkY3uAdqN4mA,ChrisBrownVEVO,"Chris Brown on Vevo - Official Music Videos, Live Performances, Interviews and more...",14261134975,11900000,323,0
UCgtDkLbESdzKgJT_oB9AVTw,Rvssian,"Official Channel of Jamaican super producer Tarik ""RVSSIAN"" Johnston and his label Head Concussion Records & Rich Immigrants. Subscribe for new music",1702095553,2540000,153,0
UC5hGcBhhwouqrj2F3wYSDvQ,O'niel Visuals,Entertainment,27936504,43100,8,0
UCSRcSc7zZdwaCVgi9lByliw,Teo Productions,"Welcome to Teo Productions, I'm Teo and I enjoy video editing and anything in that genre. I enjoy the YouTube platform as it's entertaining. I hope I can entertain some people as well :) 
Let's see where this journey takes us
",3642448,2580,27,0
UC77Te5znZTjfBkZJZaXFy9w,Silky Boi,"I make music videos for songs that I like and that don't have an official one. For fun and according to my vision :)
Team Breezy 🔥

",1639161,6110,53,0
UCM6P55dIrGsEXpDoSplrtOg,ToryLanezVEVO,"Tory Lanez on Vevo - Official Music Videos, Live Performances, Interviews and more...",851500450,994000,24,0
UCbfUA3UGxAWL3muD004g0WQ,Tory Lanez,"Official YouTube channel of TORY LANEZ // SWAVEY FARGO
• FARGO FRIDAYS are back. 
• Pre-Save ALONE AT PROM Deluxe Now: https://cmg.ffm.to/aloneatpromdeluxe
",2673101201,4480000,302,0
UC6vZl7Qj7JglLDmN_7Or-ZQ,Jack Harlow,"The official YouTube channel of Jack Harlow. Subscribe for the latest music videos, performances, and more.",1410023343,2540000,115,0
UClS0wn3LPs9jdX_yt2g1k8w,MariahCareyVEVO,"Mariah Carey on Vevo - Official Music Videos, Live Performances, Interviews and more...",7099251889,3110000,496,0
UCFIAkL-_akPk430rbdmPNaw,BustaRhymesVEVO,"Busta Rhymes on Vevo - Official Music Videos, Live Performances, Interviews and more...",993963889,891000,92,0
UCLbdVvreihwZRL6kwuEUYsA,Think Music India,"About Think Music - Official Channel

The official YouTube channel of Think Music. 

",11959819712,14400000,5285,0
UC3MLnJtqc_phABBriLRhtgQ,SonyMusicIndiaVEVO,"Sony Music India on Vevo - Official Music Videos, Live Performances, Interviews and more...",28798048140,48200000,3554,0
UC56gTxNs4f9xZ7Pa2i5xNzg,Sony Music India,"Welcome to Sony Music India's official YouTube channel, the ultimate destination for music enthusiasts and fans of the Indian music scene. Immerse yourself in a world of melodies, rhythms, and harmonies as we proudly present ""Sony Music India - Home To India's Biggest Music Hits.""

Step into a realm where musical brilliance knows no bounds, and every beat resonates with the heartbeat of a nation. With a legacy that spans genres and generations, our channel is a testament to the power of music to unite, inspire, and captivate. From timeless classics to contemporary chart-toppers, we curate a diverse range of sounds that cater to every palate.

hit that subscribe button and become a part of our musical family. Tune in daily to satiate your cravings for remarkable tunes, captivating visuals, and the sheer joy that great music brings. 

👉 Subscribe: - https://www.youtube.com/@SonyMusicIndia/videos
",30042442925,58500000,4168,0
UCq-Fj5jknLsUf-MWSy4_brA,T-Series,"""Music can change the world"". T-Series is India's largest Music Label & Movie Studio, believes in bringing world close together through its music.
T-Series is associated with music industry from past three decades, having ample catalogue of music comprising plenty of languages that covers the length & breadth of India. We believe after silence, nearest to expressing the inexpressible is Music. So, all the music lovers who believe in magic of music come join us and live the magic of music with T-Series.",238281989645,253000000,19828,0
UC48pE7QE4NZFTCsHT-IRxJw,Tips Tamil,"Welcome to the official YouTube channel of Tips Tamil- Your one-stop YouTube channel to watch Tamil Movie Songs & Promos of the latest releases, and more.

Click here to subscribe to the channel: https://www.youtube.com/TipsTamil 

For Movie & Album Please Get in Touch with:
Sharanya Louis Sharma - +91 9840478684
",686472609,1140000,839,0
UCTNtRdBAiZtHP9w7JinzfUg,SonyMusicSouthVEVO,"The official VEVO channel of Sony Music Entertainment India for all the music videos released in Tamil, Telugu , Malayalam & Kannada. SonyMusicSouthVEVO is the biggest and the best destination for all the popular and latest music videos - From Love to Kuthu, the best of music is right here at your fingertips! ",19057812843,18800000,5892,0
UCQ7bhUMGzk-cgkVTGR9mY6A,Serien Schätze de,"SERIEN SCHÄTZE.de
-----------------------------
Verschollene Serien gibt es hier zu entdecken.


",3791959,4870,342,0
UCFrjzbol2Zy-FaKaCIKIDVA,Pritam,"The Official YouTube channel of Pritam Chakraborty.

Pritam Chakraborty popularly known as Pritam is a well-known composer, singer and live performer. Known for providing chartbuster music for some of the biggest blockbusters of Bollywood, Pritam is highly popular in the industry and amongst the listeners.",789159293,882000,36,0
UCJrDMFOdv1I2k8n9oK_V21w,Tips Official,"The proud history of Tips Industries Limited stretches back over four decades ago, it was founded by Kumar S. Taurani and Ramesh S. Taurani in 1975. Its distributors serve more than 1,000 wholesalers and 400,000 retailers across India. A treat for every music lover and Bollywood connoisseur! Chart buster songs from super-hit movies like Dil Hai Tumhara, Ramaiya Vastavaiya, Ajab Prem Ki Gazab Kahani and more.

Tips Music - Home To India's Biggest Music Hits. Subscribe to our channel to listen to chartbusters in the making, see premieres of blockbuster videos and get your daily dose of some great music right here.

Subscribe to the Tips Official YouTube channel for all the latest and The Must Have Hits.
",35483828519,62200000,5144,0
UCFFbwnve3yF62-tVXkTyHqg,Zee Music Company,"Zee Music Company is part of India's leading television media and entertainment companies. It is amongst the largest producers and aggregators of Hindi programming in the world, with an extensive library housing over 222,000 hours of television content along with a strong presence in over 171 countries and a total viewership of 1 Billion plus people around the globe. Our Library has rights to more than 3,818 movie titles from premiere studios featuring iconic film stars, ZEEL houses the world’s largest Hindi film library.

Zee Music Company
Facebook - https://www.facebook.com/zeemusiccompany
Twitter - https://twitter.com/ZeeMusicCompany",61915880147,102000000,9474,0
UCAEvGGmhos4hKtNBu1-rylA,LyricGuruVEVO,,117779636,237000,767,0
UCv6CztoBC3sIVRn59rOSYAw,BToS Productions,"Description
🔔
Click here to Subscribe To BToS: 


Follow us on:
Facebook: https://www.facebook.com/BToSProductions/
Twitter: https://twitter.com/btosproductions
Instagram: https://www.instagram.com/btosproductions/
Website: http://btos.in/

📞
For Bookings and Collaborations
Email: info@btos.in
The Videos uploaded on our Channel including this one are only for the purpose of giving information about our artists's work to their followers.The purpose is to keep the followers updated.",229936612,611000,42,0
